65536
80, 12, 65, 55, 20, 49, 63, 70, 67
12, 65, 57, 20, 49, 75, 70, 67, 36
65, 57, 96, 49, 75, 75, 67, 36, 77
57, 96, 54, 75, 75, 14, 36, 77, 56
96, 54, 28, 75, 14, 75, 77, 56, 19
54, 28, 23, 14, 75, 74, 56, 19, 58
28, 23, 93, 75, 74, 57, 19, 58, 78
23, 93, 40, 74, 57, 37, 58, 78, 59
93, 40, 71, 57, 37, 25, 78, 59, 96
40, 71, 39, 37, 25, 65, 59, 96, 32
71, 39, 77, 25, 65, 34, 96, 32, 99
39, 77, 68, 65, 34, 89, 32, 99, 51
77, 68, 46, 34, 89, 55, 99, 51, 70
68, 46, 48, 89, 55, 95, 51, 70, 72
46, 48, 75, 55, 95, 12, 70, 72, 47
48, 75, 41, 95, 12, 65, 72, 47, 22
75, 41, 51, 12, 65, 7, 47, 22, 28
41, 51, 31, 65, 7, 62, 22, 28, 36
51, 31, 62, 7, 62, 81, 28, 36, 70
31, 62, 99, 62, 81, 34, 36, 70, 0
62, 99, 26, 81, 34, 7, 70, 0, 47
99, 26, 73, 34, 7, 92, 0, 47, 96
26, 73, 50, 7, 92, 59, 47, 96, 19
73, 50, 88, 92, 59, 83, 96, 19, 2
50, 88, 15, 59, 83, 76, 19, 2, 10
88, 15, 99, 83, 76, 21, 2, 10, 73
15, 99, 82, 76, 21, 21, 10, 73, 20
99, 82, 42, 21, 21, 67, 73, 20, 7
82, 42, 59, 21, 67, 38, 20, 7, 40
42, 59, 75, 67, 38, 91, 7, 40, 16
59, 75, 77, 38, 91, 66, 40, 16, 54
75, 77, 93, 91, 66, 93, 16, 54, 93
77, 93, 92, 66, 93, 13, 54, 93, 47
93, 92, 37, 93, 13, 72, 93, 47, 55
92, 37, 94, 13, 72, 45, 47, 55, 61
37, 94, 23, 72, 45, 87, 55, 61, 48
94, 23, 15, 45, 87, 82, 61, 48, 55
23, 15, 76, 87, 82, 25, 48, 55, 76
15, 76, 46, 82, 25, 47, 55, 76, 12
76, 46, 45, 25, 47, 43, 76, 12, 33
46, 45, 98, 47, 43, 73, 12, 33, 11
45, 98, 44, 43, 73, 21, 33, 11, 67
98, 44, 32, 73, 21, 73, 11, 67, 14
44, 32, 11, 21, 73, 36, 67, 14, 80
32, 11, 42, 73, 36, 15, 14, 80, 39
11, 42, 17, 36, 15, 69, 80, 39, 82
42, 17, 59, 15, 69, 99, 39, 82, 15
17, 59, 39, 69, 99, 93, 82, 15, 1
59, 39, 87, 99, 93, 80, 15, 1, 7
39, 87, 75, 93, 80, 53, 1, 7, 44
87, 75, 58, 80, 53, 95, 7, 44, 19
75, 58, 60, 53, 95, 78, 44, 19, 32
58, 60, 0, 95, 78, 45, 19, 32, 31
60, 0, 6, 78, 45, 79, 32, 31, 67
0, 6, 73, 45, 79, 51, 31, 67, 89
6, 73, 10, 79, 51, 61, 67, 89, 41
73, 10, 96, 51, 61, 27, 89, 41, 24
10, 96, 3, 61, 27, 19, 41, 24, 64
96, 3, 63, 27, 19, 19, 24, 64, 33
3, 63, 63, 19, 19, 6, 64, 33, 25
63, 63, 13, 19, 6, 47, 33, 25, 72
63, 13, 20, 6, 47, 81, 25, 72, 68
13, 20, 77, 47, 81, 0, 72, 68, 27
20, 77, 91, 81, 0, 92, 68, 27, 70
77, 91, 41, 0, 92, 63, 27, 70, 89
91, 41, 28, 92, 63, 32, 70, 89, 31
41, 28, 8, 63, 32, 95, 89, 31, 57
28, 8, 53, 32, 95, 89, 31, 57, 6
8, 53, 55, 95, 89, 59, 57, 6, 70
53, 55, 96, 89, 59, 60, 6, 70, 50
55, 96, 76, 59, 60, 87, 70, 50, 69
96, 76, 76, 60, 87, 88, 50, 69, 23
76, 76, 15, 87, 88, 16, 69, 23, 58
76, 15, 39, 88, 16, 14, 23, 58, 8
15, 39, 75, 16, 14, 28, 58, 8, 46
39, 75, 19, 14, 28, 93, 8, 46, 56
75, 19, 57, 28, 93, 40, 46, 56, 42
19, 57, 67, 93, 40, 75, 56, 42, 14
57, 67, 5, 40, 75, 45, 42, 14, 12
67, 5, 26, 75, 45, 81, 14, 12, 87
5, 26, 98, 45, 81, 23, 12, 87, 98
26, 98, 29, 81, 23, 81, 87, 98, 17
98, 29, 96, 23, 81, 1, 98, 17, 83
29, 96, 50, 81, 1, 62, 17, 83, 80
96, 50, 62, 1, 62, 44, 83, 80, 44
50, 62, 28, 62, 44, 33, 80, 44, 93
62, 28, 35, 44, 33, 54, 44, 93, 43
28, 35, 77, 33, 54, 72, 93, 43, 90
35, 77, 9, 54, 72, 75, 43, 90, 62
77, 9, 85, 72, 75, 83, 90, 62, 95
9, 85, 49, 75, 83, 86, 62, 95, 69
85, 49, 79, 83, 86, 39, 95, 69, 11
49, 79, 56, 86, 39, 72, 69, 11, 8
79, 56, 26, 39, 72, 92, 11, 8, 85
56, 26, 43, 72, 92, 91, 8, 85, 8
26, 43, 61, 92, 91, 71, 85, 8, 50
43, 61, 61, 91, 71, 17, 8, 50, 18
61, 61, 60, 71, 17, 19, 50, 18, 73
61, 60, 19, 17, 19, 95, 18, 73, 36
60, 19, 35, 19, 95, 71, 73, 36, 70
19, 35, 15, 95, 71, 37, 36, 70, 94
35, 15, 33, 71, 37, 22, 70, 94, 9
15, 33, 18, 37, 22, 27, 94, 9, 72
33, 18, 36, 22, 27, 59, 9, 72, 53
18, 36, 92, 27, 59, 4, 72, 53, 36
36, 92, 20, 59, 4, 93, 53, 36, 60
92, 20, 98, 4, 93, 5, 36, 60, 71
20, 98, 34, 93, 5, 17, 60, 71, 97
98, 34, 13, 5, 17, 11, 71, 97, 69
34, 13, 16, 17, 11, 33, 97, 69, 28
13, 16, 28, 11, 33, 44, 69, 28, 27
16, 28, 30, 33, 44, 21, 28, 27, 6
28, 30, 58, 44, 21, 34, 27, 6, 71
30, 58, 97, 21, 34, 69, 6, 71, 30
58, 97, 76, 34, 69, 28, 71, 30, 46
97, 76, 85, 69, 28, 40, 30, 46, 56
76, 85, 85, 28, 40, 87, 46, 56, 53
85, 85, 23, 40, 87, 14, 56, 53, 83
85, 23, 34, 87, 14, 57, 53, 83, 82
23, 34, 34, 14, 57, 78, 83, 82, 7
34, 34, 98, 57, 78, 90, 82, 7, 23
34, 98, 5, 78, 90, 59, 7, 23, 70
98, 5, 17, 90, 59, 99, 23, 70, 11
5, 17, 78, 59, 99, 76, 70, 11, 87
17, 78, 73, 99, 76, 14, 11, 87, 50
78, 73, 62, 76, 14, 95, 87, 50, 31
73, 62, 38, 14, 95, 12, 50, 31, 80
62, 38, 50, 95, 12, 71, 31, 80, 94
38, 50, 17, 12, 71, 2, 80, 94, 69
50, 17, 28, 71, 2, 44, 94, 69, 94
17, 28, 74, 2, 44, 50, 69, 94, 31
28, 74, 85, 44, 50, 5, 94, 31, 39
74, 85, 14, 50, 5, 55, 31, 39, 90
85, 14, 40, 5, 55, 26, 39, 90, 90
14, 40, 19, 55, 26, 40, 90, 90, 52
40, 19, 72, 26, 40, 16, 90, 52, 62
19, 72, 9, 40, 16, 57, 52, 62, 18
72, 9, 9, 16, 57, 57, 62, 18, 18
79, 79, 66, 69, 69, 99, 34, 34, 15
79, 66, 29, 69, 99, 75, 34, 15, 0
66, 29, 33, 99, 75, 43, 15, 0, 66
29, 33, 33, 75, 43, 23, 0, 66, 7
33, 33, 8, 43, 23, 5, 66, 7, 63
33, 8, 72, 23, 5, 46, 7, 63, 85
8, 72, 8, 5, 46, 55, 63, 85, 31
72, 8, 5, 46, 55, 47, 85, 31, 11
8, 5, 17, 55, 47, 71, 31, 11, 46
5, 17, 43, 47, 71, 5, 11, 46, 79
17, 43, 38, 71, 5, 84, 46, 79, 48
43, 38, 15, 5, 84, 86, 79, 48, 43
38, 15, 54, 84, 86, 12, 48, 43, 13
15, 54, 43, 86, 12, 33, 43, 13, 98
54, 43, 63, 12, 33, 90, 13, 98, 53
43, 63, 4, 33, 90, 32, 98, 53, 66
63, 4, 53, 90, 32, 14, 53, 66, 16
4, 53, 70, 32, 14, 45, 66, 16, 86
53, 70, 64, 14, 45, 93, 16, 86, 35
70, 64, 20, 45, 93, 45, 86, 35, 70
64, 20, 15, 93, 45, 23, 35, 70, 27
20, 15, 89, 45, 23, 11, 70, 27, 13
15, 89, 99, 23, 11, 56, 27, 13, 15
89, 99, 82, 11, 56, 49, 13, 15, 1
99, 82, 72, 56, 49, 94, 15, 1, 61
82, 72, 40, 49, 94, 21, 1, 61, 94
72, 40, 82, 94, 21, 3, 61, 94, 73
40, 82, 74, 21, 3, 86, 94, 73, 32
82, 74, 62, 3, 86, 62, 73, 32, 92
74, 62, 37, 86, 62, 62, 32, 92, 19
62, 37, 5, 62, 62, 84, 92, 19, 53
37, 5, 34, 62, 84, 2, 19, 53, 26
5, 34, 63, 84, 2, 70, 53, 26, 71
34, 63, 41, 2, 70, 53, 26, 71, 96
63, 41, 42, 70, 53, 61, 71, 96, 49
41, 42, 95, 53, 61, 8, 96, 49, 21
42, 95, 6, 61, 8, 67, 49, 21, 79
95, 6, 52, 8, 67, 83, 21, 79, 58
6, 52, 8, 67, 83, 32, 79, 58, 29
52, 8, 86, 83, 32, 72, 58, 29, 12
8, 86, 83, 32, 72, 80, 29, 12, 32
86, 83, 83, 72, 80, 22, 12, 32, 40
83, 83, 72, 80, 22, 99, 32, 40, 33
83, 72, 85, 22, 99, 56, 40, 33, 94
72, 85, 29, 99, 56, 27, 33, 94, 46
85, 29, 89, 56, 27, 97, 94, 46, 89
29, 89, 57, 27, 97, 58, 46, 89, 27
89, 57, 23, 97, 58, 56, 89, 27, 52
57, 23, 73, 58, 56, 90, 27, 52, 13
23, 73, 83, 56, 90, 75, 52, 13, 54
73, 83, 46, 90, 75, 80, 13, 54, 91
83, 46, 59, 75, 80, 82, 54, 91, 82
46, 59, 81, 80, 82, 48, 91, 82, 25
59, 81, 4, 82, 48, 79, 82, 25, 97
81, 4, 88, 48, 79, 76, 25, 97, 37
4, 88, 96, 79, 76, 80, 97, 37, 96
88, 96, 47, 76, 80, 89, 37, 96, 94
96, 47, 19, 80, 89, 34, 96, 94, 49
47, 19, 55, 89, 34, 96, 94, 49, 60
19, 55, 67, 34, 96, 53, 49, 60, 85
55, 67, 66, 96, 53, 47, 60, 85, 13
67, 66, 96, 53, 47, 15, 85, 13, 40
66, 96, 56, 47, 15, 69, 13, 40, 33
96, 56, 24, 15, 69, 49, 40, 33, 80
56, 24, 74, 69, 49, 27, 33, 80, 18
24, 74, 3, 49, 27, 83, 80, 18, 68
74, 3, 6, 27, 83, 45, 18, 68, 41
3, 6, 27, 83, 45, 36, 68, 41, 93
6, 27, 58, 45, 36, 42, 41, 93, 35
27, 58, 40, 36, 42, 31, 93, 35, 46
58, 40, 14, 42, 31, 69, 35, 46, 80
40, 14, 64, 31, 69, 39, 46, 80, 19
14, 64, 34, 69, 39, 1, 80, 19, 52
64, 34, 29, 39, 1, 6, 19, 52, 9
34, 29, 6, 1, 6, 58, 52, 9, 93
29, 6, 37, 6, 58, 59, 9, 93, 56
6, 37, 81, 58, 59, 5, 93, 56, 99
37, 81, 84, 59, 5, 89, 56, 99, 80
81, 84, 4, 5, 89, 26, 99, 80, 71
84, 4, 25, 89, 26, 46, 80, 71, 66
4, 25, 48, 26, 46, 16, 71, 66, 25
25, 48, 57, 46, 16, 84, 66, 25, 42
48, 57, 12, 16, 84, 61, 25, 42, 87
57, 12, 24, 84, 61, 92, 42, 87, 96
12, 24, 75, 61, 92, 28, 87, 96, 58
24, 75, 48, 92, 28, 64, 96, 58, 96
75, 48, 82, 28, 64, 16, 58, 96, 51
48, 82, 16, 64, 16, 73, 96, 51, 74
82, 16, 53, 16, 73, 72, 51, 74, 32
16, 53, 57, 73, 72, 58, 74, 32, 10
53, 57, 25, 72, 58, 71, 32, 10, 28
57, 25, 60, 58, 71, 5, 10, 28, 5
25, 60, 30, 71, 5, 27, 28, 5, 87
60, 30, 99, 5, 27, 82, 5, 87, 30
30, 99, 11, 27, 82, 99, 87, 30, 4
99, 11, 3, 82, 99, 39, 30, 4, 48
11, 3, 70, 99, 39, 52, 4, 48, 52
3, 70, 26, 39, 52, 70, 48, 52, 8
70, 26, 4, 52, 70, 16, 52, 8, 58
26, 4, 79, 70, 16, 73, 8, 58, 81
4, 79, 92, 16, 73, 32, 58, 81, 75
79, 92, 14, 73, 32, 37, 81, 75, 4
92, 14, 51, 32, 37, 55, 75, 4, 72
14, 51, 96, 37, 55, 61, 4, 72, 20
51, 96, 66, 55, 61, 7, 72, 20, 63
96, 66, 27, 61, 7, 0, 20, 63, 79
66, 27, 10, 7, 0, 3, 63, 79, 64
27, 10, 69, 0, 3, 2, 79, 64, 63
10, 69, 94, 3, 2, 20, 64, 63, 31
69, 94, 15, 2, 20, 32, 63, 31, 46
94, 15, 93, 20, 32, 2, 31, 46, 76
15, 93, 62, 32, 2, 77, 46, 76, 53
93, 62, 70, 2, 77, 59, 76, 53, 72
62, 70, 95, 77, 59, 21, 53, 72, 68
70, 95, 58, 59, 21, 38, 72, 68, 46
95, 58, 64, 21, 38, 24, 68, 46, 20
58, 64, 55, 38, 24, 63, 46, 20, 28
64, 55, 20, 24, 63, 70, 20, 28, 92
55, 20, 49, 63, 70, 67, 28, 92, 10
20, 49, 75, 70, 67, 36, 92, 10, 74
49, 75, 75, 67, 36, 77, 10, 74, 61
75, 75, 14, 36, 77, 56, 74, 61, 7
75, 14, 75, 77, 56, 19, 61, 7, 81
14, 75, 74, 56, 19, 58, 7, 81, 96
75, 74, 57, 19, 58, 78, 81, 96, 58
74, 57, 37, 58, 78, 59, 96, 58, 29
57, 37, 25, 78, 59, 96, 58, 29, 34
37, 25, 65, 59, 96, 32, 29, 34, 69
25, 65, 34, 96, 32, 99, 34, 69, 57
65, 34, 89, 32, 99, 51, 69, 57, 6
34, 89, 55, 99, 51, 70, 57, 6, 65
89, 55, 95, 51, 70, 72, 6, 65, 82
55, 95, 12, 70, 72, 47, 65, 82, 90
95, 12, 65, 72, 47, 22, 82, 90, 12
12, 65, 7, 47, 22, 28, 90, 12, 59
65, 7, 62, 22, 28, 36, 12, 59, 33
7, 62, 81, 28, 36, 70, 59, 33, 64
62, 81, 34, 36, 70, 0, 33, 64, 66
81, 34, 7, 70, 0, 47, 64, 66, 24
34, 7, 92, 0, 47, 96, 66, 24, 88
7, 92, 59, 47, 96, 19, 24, 88, 25
92, 59, 83, 96, 19, 2, 88, 25, 0
59, 83, 76, 19, 2, 10, 25, 0, 28
83, 76, 21, 2, 10, 73, 0, 28, 4
76, 21, 21, 10, 73, 20, 28, 4, 36
21, 21, 67, 73, 20, 7, 4, 36, 53
21, 67, 38, 20, 7, 40, 36, 53, 35
67, 38, 91, 7, 40, 16, 53, 35, 46
38, 91, 66, 40, 16, 54, 35, 46, 84
91, 66, 93, 16, 54, 93, 46, 84, 32
66, 93, 13, 54, 93, 47, 84, 32, 9
93, 13, 72, 93, 47, 55, 32, 9, 30
13, 72, 45, 47, 55, 61, 9, 30, 89
72, 45, 87, 55, 61, 48, 30, 89, 29
45, 87, 82, 61, 48, 55, 89, 29, 44
87, 82, 25, 48, 55, 76, 29, 44, 99
82, 25, 47, 55, 76, 12, 44, 99, 28
25, 47, 43, 76, 12, 33, 99, 28, 14
47, 43, 73, 12, 33, 11, 28, 14, 90
43, 73, 21, 33, 11, 67, 14, 90, 60
73, 21, 73, 11, 67, 14, 90, 60, 86
21, 73, 36, 67, 14, 80, 60, 86, 65
73, 36, 15, 14, 80, 39, 86, 65, 52
36, 15, 69, 80, 39, 82, 65, 52, 63
15, 69, 99, 39, 82, 15, 52, 63, 61
69, 99, 93, 82, 15, 1, 63, 61, 51
99, 93, 80, 15, 1, 7, 61, 51, 4
93, 80, 53, 1, 7, 44, 51, 4, 10
80, 53, 95, 7, 44, 19, 4, 10, 11
53, 95, 78, 44, 19, 32, 10, 11, 72
95, 78, 45, 19, 32, 31, 11, 72, 72
78, 45, 79, 32, 31, 67, 72, 72, 54
45, 79, 51, 31, 67, 89, 72, 54, 42
79, 51, 61, 67, 89, 41, 54, 42, 91
51, 61, 27, 89, 41, 24, 42, 91, 77
61, 27, 19, 41, 24, 64, 91, 77, 71
27, 19, 19, 24, 64, 33, 77, 71, 61
19, 19, 6, 64, 33, 25, 71, 61, 42
19, 6, 47, 33, 25, 72, 61, 42, 52
6, 47, 81, 25, 72, 68, 42, 52, 87
47, 81, 0, 72, 68, 27, 52, 87, 67
81, 0, 92, 68, 27, 70, 87, 67, 95
0, 92, 63, 27, 70, 89, 67, 95, 54
92, 63, 32, 70, 89, 31, 95, 54, 88
63, 32, 95, 89, 31, 57, 54, 88, 99
32, 95, 89, 31, 57, 6, 88, 99, 15
95, 89, 59, 57, 6, 70, 99, 15, 30
89, 59, 60, 6, 70, 50, 15, 30, 48
59, 60, 87, 70, 50, 69, 30, 48, 23
60, 87, 88, 50, 69, 23, 48, 23, 54
87, 88, 16, 69, 23, 58, 23, 54, 63
88, 16, 14, 23, 58, 8, 54, 63, 59
16, 14, 28, 58, 8, 46, 63, 59, 96
14, 28, 93, 8, 46, 56, 59, 96, 92
28, 93, 40, 46, 56, 42, 96, 92, 58
93, 40, 75, 56, 42, 14, 92, 58, 34
40, 75, 45, 42, 14, 12, 58, 34, 61
75, 45, 81, 14, 12, 87, 34, 61, 80
45, 81, 23, 12, 87, 98, 61, 80, 61
81, 23, 81, 87, 98, 17, 80, 61, 90
23, 81, 1, 98, 17, 83, 61, 90, 57
81, 1, 62, 17, 83, 80, 90, 57, 27
1, 62, 44, 83, 80, 44, 57, 27, 56
62, 44, 33, 80, 44, 93, 27, 56, 34
44, 33, 54, 44, 93, 43, 56, 34, 25
33, 54, 72, 93, 43, 90, 34, 25, 59
54, 72, 75, 43, 90, 62, 25, 59, 75
72, 75, 83, 90, 62, 95, 59, 75, 83
75, 83, 86, 62, 95, 69, 75, 83, 94
83, 86, 39, 95, 69, 11, 83, 94, 41
86, 39, 72, 69, 11, 8, 94, 41, 22
39, 72, 92, 11, 8, 85, 41, 22, 57
72, 92, 91, 8, 85, 8, 22, 57, 95
92, 91, 71, 85, 8, 50, 57, 95, 55
91, 71, 17, 8, 50, 18, 95, 55, 20
71, 17, 19, 50, 18, 73, 55, 20, 86
17, 19, 95, 18, 73, 36, 20, 86, 27
19, 95, 71, 73, 36, 70, 86, 27, 11
95, 71, 37, 36, 70, 94, 27, 11, 24
71, 37, 22, 70, 94, 9, 11, 24, 29
37, 22, 27, 94, 9, 72, 24, 29, 56
22, 27, 59, 9, 72, 53, 29, 56, 53
27, 59, 4, 72, 53, 36, 56, 53, 0
59, 4, 93, 53, 36, 60, 53, 0, 29
4, 93, 5, 36, 60, 71, 0, 29, 61
93, 5, 17, 60, 71, 97, 29, 61, 39
5, 17, 11, 71, 97, 69, 61, 39, 98
17, 11, 33, 97, 69, 28, 39, 98, 49
11, 33, 44, 69, 28, 27, 98, 49, 72
33, 44, 21, 28, 27, 6, 49, 72, 78
44, 21, 34, 27, 6, 71, 72, 78, 24
21, 34, 69, 6, 71, 30, 78, 24, 92
34, 69, 28, 71, 30, 46, 24, 92, 41
69, 28, 40, 30, 46, 56, 92, 41, 73
28, 40, 87, 46, 56, 53, 41, 73, 48
40, 87, 14, 56, 53, 83, 73, 48, 86
87, 14, 57, 53, 83, 82, 48, 86, 36
14, 57, 78, 83, 82, 7, 86, 36, 18
57, 78, 90, 82, 7, 23, 36, 18, 77
78, 90, 59, 7, 23, 70, 18, 77, 60
90, 59, 99, 23, 70, 11, 77, 60, 63
59, 99, 76, 70, 11, 87, 60, 63, 10
99, 76, 14, 11, 87, 50, 63, 10, 51
76, 14, 95, 87, 50, 31, 10, 51, 81
14, 95, 12, 50, 31, 80, 51, 81, 47
95, 12, 71, 31, 80, 94, 81, 47, 51
12, 71, 2, 80, 94, 69, 47, 51, 1
71, 2, 44, 94, 69, 94, 51, 1, 20
2, 44, 50, 69, 94, 31, 1, 20, 16
44, 50, 5, 94, 31, 39, 20, 16, 64
50, 5, 55, 31, 39, 90, 16, 64, 15
5, 55, 26, 39, 90, 90, 64, 15, 82
55, 26, 40, 90, 90, 52, 15, 82, 14
26, 40, 16, 90, 52, 62, 82, 14, 83
40, 16, 57, 52, 62, 18, 14, 83, 62
16, 57, 57, 62, 18, 18, 83, 62, 62
69, 69, 99, 34, 34, 15, 31, 31, 71
69, 99, 75, 34, 15, 0, 31, 71, 15
99, 75, 43, 15, 0, 66, 71, 15, 72
75, 43, 23, 0, 66, 7, 15, 72, 53
43, 23, 5, 66, 7, 63, 72, 53, 27
23, 5, 46, 7, 63, 85, 53, 27, 77
5, 46, 55, 63, 85, 31, 27, 77, 30
46, 55, 47, 85, 31, 11, 77, 30, 49
55, 47, 71, 31, 11, 46, 30, 49, 58
47, 71, 5, 11, 46, 79, 49, 58, 26
71, 5, 84, 46, 79, 48, 58, 26, 21
5, 84, 86, 79, 48, 43, 26, 21, 48
84, 86, 12, 48, 43, 13, 21, 48, 90
86, 12, 33, 43, 13, 98, 48, 90, 85
12, 33, 90, 13, 98, 53, 90, 85, 15
33, 90, 32, 98, 53, 66, 85, 15, 75
90, 32, 14, 53, 66, 16, 15, 75, 46
32, 14, 45, 66, 16, 86, 75, 46, 52
14, 45, 93, 16, 86, 35, 46, 52, 86
45, 93, 45, 86, 35, 70, 52, 86, 39
93, 45, 23, 35, 70, 27, 86, 39, 67
45, 23, 11, 70, 27, 13, 39, 67, 1
23, 11, 56, 27, 13, 15, 67, 1, 32
11, 56, 49, 13, 15, 1, 1, 32, 11
56, 49, 94, 15, 1, 61, 32, 11, 44
49, 94, 21, 1, 61, 94, 11, 44, 96
94, 21, 3, 61, 94, 73, 44, 96, 45
21, 3, 86, 94, 73, 32, 96, 45, 93
3, 86, 62, 73, 32, 92, 45, 93, 42
86, 62, 62, 32, 92, 19, 93, 42, 67
62, 62, 84, 92, 19, 53, 42, 67, 68
62, 84, 2, 19, 53, 26, 67, 68, 62
84, 2, 70, 53, 26, 71, 68, 62, 82
2, 70, 53, 26, 71, 96, 62, 82, 29
70, 53, 61, 71, 96, 49, 82, 29, 86
53, 61, 8, 96, 49, 21, 29, 86, 62
61, 8, 67, 49, 21, 79, 86, 62, 79
8, 67, 83, 21, 79, 58, 62, 79, 63
67, 83, 32, 79, 58, 29, 79, 63, 22
83, 32, 72, 58, 29, 12, 63, 22, 96
32, 72, 80, 29, 12, 32, 22, 96, 76
72, 80, 22, 12, 32, 40, 96, 76, 56
80, 22, 99, 32, 40, 33, 76, 56, 86
22, 99, 56, 40, 33, 94, 56, 86, 51
99, 56, 27, 33, 94, 46, 86, 51, 72
56, 27, 97, 94, 46, 89, 51, 72, 35
27, 97, 58, 46, 89, 27, 72, 35, 84
97, 58, 56, 89, 27, 52, 35, 84, 1
58, 56, 90, 27, 52, 13, 84, 1, 48
56, 90, 75, 52, 13, 54, 1, 48, 27
90, 75, 80, 13, 54, 91, 48, 27, 13
75, 80, 82, 54, 91, 82, 27, 13, 21
80, 82, 48, 91, 82, 25, 13, 21, 44
82, 48, 79, 82, 25, 97, 21, 44, 76
48, 79, 76, 25, 97, 37, 44, 76, 95
79, 76, 80, 97, 37, 96, 76, 95, 54
76, 80, 89, 37, 96, 94, 95, 54, 33
80, 89, 34, 96, 94, 49, 54, 33, 89
89, 34, 96, 94, 49, 60, 33, 89, 18
34, 96, 53, 49, 60, 85, 89, 18, 92
96, 53, 47, 60, 85, 13, 18, 92, 19
53, 47, 15, 85, 13, 40, 92, 19, 59
47, 15, 69, 13, 40, 33, 19, 59, 86
15, 69, 49, 40, 33, 80, 59, 86, 89
69, 49, 27, 33, 80, 18, 86, 89, 10
49, 27, 83, 80, 18, 68, 89, 10, 74
27, 83, 45, 18, 68, 41, 10, 74, 29
83, 45, 36, 68, 41, 93, 74, 29, 21
45, 36, 42, 41, 93, 35, 29, 21, 56
36, 42, 31, 93, 35, 46, 21, 56, 15
42, 31, 69, 35, 46, 80, 56, 15, 29
31, 69, 39, 46, 80, 19, 15, 29, 70
69, 39, 1, 80, 19, 52, 29, 70, 64
39, 1, 6, 19, 52, 9, 70, 64, 16
1, 6, 58, 52, 9, 93, 64, 16, 64
6, 58, 59, 9, 93, 56, 16, 64, 24
58, 59, 5, 93, 56, 99, 64, 24, 54
59, 5, 89, 56, 99, 80, 24, 54, 78
5, 89, 26, 99, 80, 71, 54, 78, 39
89, 26, 46, 80, 71, 66, 78, 39, 95
26, 46, 16, 71, 66, 25, 39, 95, 26
46, 16, 84, 66, 25, 42, 95, 26, 41
16, 84, 61, 25, 42, 87, 26, 41, 32
84, 61, 92, 42, 87, 96, 41, 32, 13
61, 92, 28, 87, 96, 58, 32, 13, 17
92, 28, 64, 96, 58, 96, 13, 17, 5
28, 64, 16, 58, 96, 51, 17, 5, 89
64, 16, 73, 96, 51, 74, 5, 89, 36
16, 73, 72, 51, 74, 32, 89, 36, 75
73, 72, 58, 74, 32, 10, 36, 75, 67
72, 58, 71, 32, 10, 28, 75, 67, 51
58, 71, 5, 10, 28, 5, 67, 51, 53
71, 5, 27, 28, 5, 87, 51, 53, 71
5, 27, 82, 5, 87, 30, 53, 71, 94
27, 82, 99, 87, 30, 4, 71, 94, 65
82, 99, 39, 30, 4, 48, 94, 65, 78
99, 39, 52, 4, 48, 52, 65, 78, 26
39, 52, 70, 48, 52, 8, 78, 26, 90
52, 70, 16, 52, 8, 58, 26, 90, 20
70, 16, 73, 8, 58, 81, 90, 20, 2
16, 73, 32, 58, 81, 75, 20, 2, 69
73, 32, 37, 81, 75, 4, 2, 69, 65
32, 37, 55, 75, 4, 72, 69, 65, 62
37, 55, 61, 4, 72, 20, 65, 62, 53
55, 61, 7, 72, 20, 63, 62, 53, 79
61, 7, 0, 20, 63, 79, 53, 79, 24
7, 0, 3, 63, 79, 64, 79, 24, 61
0, 3, 2, 79, 64, 63, 24, 61, 80
3, 2, 20, 64, 63, 31, 61, 80, 39
2, 20, 32, 63, 31, 46, 80, 39, 74
20, 32, 2, 31, 46, 76, 39, 74, 91
32, 2, 77, 46, 76, 53, 74, 91, 96
2, 77, 59, 76, 53, 72, 91, 96, 27
77, 59, 21, 53, 72, 68, 96, 27, 51
59, 21, 38, 72, 68, 46, 27, 51, 50
21, 38, 24, 68, 46, 20, 51, 50, 56
38, 24, 63, 46, 20, 28, 50, 56, 88
24, 63, 70, 20, 28, 92, 56, 88, 80
63, 70, 67, 28, 92, 10, 88, 80, 90
70, 67, 36, 92, 10, 74, 80, 90, 73
67, 36, 77, 10, 74, 61, 90, 73, 70
36, 77, 56, 74, 61, 7, 73, 70, 57
77, 56, 19, 61, 7, 81, 70, 57, 80
56, 19, 58, 7, 81, 96, 57, 80, 38
19, 58, 78, 81, 96, 58, 80, 38, 62
58, 78, 59, 96, 58, 29, 38, 62, 25
78, 59, 96, 58, 29, 34, 62, 25, 59
59, 96, 32, 29, 34, 69, 25, 59, 81
96, 32, 99, 34, 69, 57, 59, 81, 89
32, 99, 51, 69, 57, 6, 81, 89, 5
99, 51, 70, 57, 6, 65, 89, 5, 39
51, 70, 72, 6, 65, 82, 5, 39, 72
70, 72, 47, 65, 82, 90, 39, 72, 7
72, 47, 22, 82, 90, 12, 72, 7, 55
47, 22, 28, 90, 12, 59, 7, 55, 10
22, 28, 36, 12, 59, 33, 55, 10, 54
28, 36, 70, 59, 33, 64, 10, 54, 56
36, 70, 0, 33, 64, 66, 54, 56, 87
70, 0, 47, 64, 66, 24, 56, 87, 66
0, 47, 96, 66, 24, 88, 87, 66, 7
47, 96, 19, 24, 88, 25, 66, 7, 14
96, 19, 2, 88, 25, 0, 7, 14, 82
19, 2, 10, 25, 0, 28, 14, 82, 38
2, 10, 73, 0, 28, 4, 82, 38, 92
